audio,sentence,total_words,num_english_words,num_hindi_words,CMI,duration_sec,WPM,speech_rate,code_switch_count,hi_to_en_switch,en_to_hi_switch
AD27051.wav,task complete कर लिए और हर एक task के बाद उन्हें गुफा का secret थोड़ा और समझ आ गया।,19,4,15,21.05,4.1683125,273.49,4.56,5,2,3
AD27052.wav,Slowly and steadily the secrets of the cave began to unfold before them,13,13,0,0.0,3.4458125,226.36,3.77,0,0,0
AD27053.wav,इस गुफा का राज है... साथ निभाना और एक दूसरे की मदद करना! ये गुफा उन लोगों के लिए है जो दोस्ती में प्यार में,25,0,25,0.0,6.3936875,234.61,3.91,0,0,0
AD27054.wav,चिंटू और राजू ने इस राज़ को समझा और इसके बाद से उनकी दोस्ती और मज़बूत हो गई।,18,0,18,0.0,3.5180625,306.99,5.12,0,0,0
AD27055.wav,तो बच्चों ये थी चिंटू और राजू की अनोखी गुफा की कहानी।,12,0,12,0.0,2.7088125,265.8,4.43,0,0,0
AD27056.wav,दोस्ती और साथ में रहना ही असली ख़ुशी है। मिलते हैं अगली कहानी में तब तक अपना ख्याल रखो और दोस्ती को हमेशा,23,0,23,0.0,5.4254375,254.36,4.24,0,0,0
AD27057.wav,समझो! अलविदा!,2,0,2,0.0,0.85925,139.66,2.33,0,0,0
AD27058.wav,Please read these lines,4,4,0,0.0,1.13375,211.69,3.53,0,0,0
AD27059.wav,in the heart of a bustling city,7,7,0,0.0,1.943,216.16,3.6,0,0,0
AD27060.wav,दो siblings रहते थे Veer और Diya,7,3,4,42.86,1.769625,237.34,3.96,5,3,2
AD27061.wav,Veer बड़े भाई known for his curiosity and Diya,9,7,2,22.22,2.521,214.2,3.57,2,1,1
AD27062.wav,छोटी बहन admired for her creativity,6,4,2,33.33,1.7695625,203.44,3.39,1,1,0
AD27063.wav,एक गर्मी के दिन के दोपहर में while exploring the,10,3,7,30.0,2.6655,225.1,3.75,1,1,0
AD27064.wav,attic of their old house तब उन्हें एक dusty book मिली,11,7,4,36.36,3.8215,172.71,2.88,3,1,2
AD27065.wav,filled with mysterious symbols and ancient drawings,7,7,0,0.0,2.8244375,148.7,2.48,0,0,0
AD27066.wav,Excited by their discovery they spend hours deciphering the symbols finally translating a passage that,15,15,0,0.0,5.64225,159.51,2.66,0,0,0
AD27067.wav,spoke of a hidden portal to a magical world,9,9,0,0.0,2.766625,195.18,3.25,0,0,0
AD27068.wav,सूरज अस्त होने पर वीर और दीया ने,8,0,8,0.0,2.073,231.55,3.86,0,0,0
AD27069.wav,After searching high and low उन्हें city के किनारे एक old abandoned,12,8,4,33.33,2.911125,247.33,4.12,4,2,2
AD27070.wav,house खोज निकाला।,3,1,2,33.33,1.206,149.25,2.49,1,0,1
AD27071.wav,With bated breath,3,3,0,0.0,0.9314375,193.25,3.22,0,0,0
AD27072.wav,they explored the old house discovering a hidden passage behind a bookshelf,12,12,0,0.0,4.731875,152.16,2.54,0,0,0
AD27073.wav,Stepping through the passage they found themselves in a lush magical forest,12,12,0,0.0,3.3590625,214.35,3.57,0,0,0
AD27074.wav,Anxiously उन्होंने जंगल के अंदर और गहरा प्रवेश किया,9,1,8,11.11,2.88225,187.35,3.12,1,0,1
AD27075.wav,जहां उन्होंने कल्प-वृक्षों और जादूई दृश्यों का सामना किया।,9,0,9,0.0,2.549875,211.78,3.53,0,0,0
AD27076.wav,कई घंटों के अन्वेषण के बाद,6,0,6,0.0,1.6539375,217.66,3.63,0,0,0
AD27077.wav,उन्होंने जंगल के मध्य में स्थित एक महल को खोज निकाला।,11,0,11,0.0,2.88225,228.99,3.82,0,0,0
AD27078.wav,महल के द्वार पर,4,0,4,0.0,0.98925,242.61,4.04,0,0,0
AD27079.wav,उनका एक पुराने बुधिमान विद्वान ने स्वागत किया।,8,0,8,0.0,2.3041875,208.32,3.47,0,0,0
AD27080.wav,The wizard welcomed them,4,4,0,0.0,1.4805625,162.1,2.7,0,0,0
AD27081.wav,reminding them,2,2,0,0.0,0.9025625,132.95,2.22,0,0,0
AD27082.wav,that the true magic lies within their hearts,8,8,0,0.0,2.5643125,187.18,3.12,0,0,0
AD27083.wav,and that the bond of siblings,6,6,0,0.0,1.6684375,215.77,3.6,0,0,0
AD27084.wav,is the strongest magic of all,6,6,0,0.0,2.15975,166.69,2.78,0,0,0
AD27085.wav,Can you describe this image? What are your thoughts about it?,11,11,0,0.0,3.01225,219.11,3.65,0,0,0
AD27086.wav,एक आदमी,2,0,2,0.0,0.8736875,137.35,2.29,0,0,0
AD27087.wav,रेगिस्तान में खड़ा है और उसकी,6,0,6,0.0,1.784,201.79,3.36,0,0,0
AD27088.wav,सुंदरता को,2,0,2,0.0,0.7869375,152.49,2.54,0,0,0
AD27089.wav,निहार रहा है,3,0,3,0.0,0.8591875,209.5,3.49,0,0,0
AD27090.wav,Can you describe this image? What are your thoughts about it?,11,11,0,0.0,2.492125,264.83,4.41,0,0,0
AD27091.wav,दो चोटे से बच्चे kid,5,1,4,20.0,1.466125,204.62,3.41,1,1,0
AD27092.wav,कुछ खा रहे हैं टेबल पर बैठकर,7,0,7,0.0,1.72625,243.3,4.06,0,0,0
AD27093.wav,उनमें से एक,3,0,3,0.0,0.7725,233.01,3.88,0,0,0
AD27094.wav,रो रहा है,3,0,3,0.0,0.7146875,251.86,4.2,0,0,0
AD27095.wav,किसी चीज के लिए,4,0,4,0.0,1.0759375,223.06,3.72,0,0,0
AD27096.wav,और दूसरा,2,0,2,0.0,0.7725,155.34,2.59,0,0,0
AD27097.wav,शांत बैठा है,3,0,3,0.0,0.8303125,216.79,3.61,0,0,0
AD27098.wav,Can you describe this image? What are your thoughts about it?,11,11,0,0.0,2.81,234.88,3.91,0,0,0
AD27099.wav,इस पिक्चर में जो बच्चा है कि,7,0,7,0.0,1.697375,247.44,4.12,0,0,0
AD27100.wav,वह हंस रहा है एक बहुत ही अच्छी स्माइल उसके चेहरे पर है,13,0,13,0.0,2.9255625,266.62,4.44,0,0,0
AD27101.wav,Can you describe this image? What are your thoughts about it?,11,11,0,0.0,2.651,248.96,4.15,0,0,0
AD27102.wav,इस पिक्चर में जो आदमी है,6,0,6,0.0,1.42275,253.03,4.22,0,0,0
AD27103.wav,वो ये दिखाता है कि सपनों की दुनिया में उड़ रहा है he want to fly,16,4,12,25.0,3.8504375,249.32,4.16,1,1,0
AD27104.wav,in the sky,3,3,0,0.0,0.7725,233.01,3.88,0,0,0
AD27105.wav,कुछ पाने के लिए,4,0,4,0.0,1.076,223.05,3.72,0,0,0
AD27106.wav,अपने हौसले बुलंद रखो और उम्मीदें ऊंची रखो,8,0,8,0.0,2.405375,199.55,3.33,0,0,0
AD27108.wav,यह बहुत ही सुंदर,4,0,4,0.0,1.00375,239.1,3.99,0,0,0
AD27109.wav,christmas tree है,3,2,1,33.33,1.0759375,167.3,2.79,1,0,1
AD27110.wav,जो बहुत ही खुशी और सुकून,6,0,6,0.0,1.72625,208.54,3.48,0,0,0
AD27111.wav,दे रहा है बहुत ही positive energy,7,2,5,28.57,2.116375,198.45,3.31,1,1,0
AD27113.wav,thank you धन्यवाद,3,2,1,33.33,0.98925,181.96,3.03,1,0,1
AD28001.wav,MY FAVOURITE festival is ईद and last time टाइम जो मैंने ईद celebrate की थी वह मैंने घर पर celebrate की थी,22,9,13,40.91,7.37825,178.9,2.98,7,3,4
AD28002.wav,और,1,0,1,0.0,0.7470625,80.31,1.34,0,0,0
AD28003.wav,ईद के लिए feel about यह है कि,8,2,6,25.0,1.5759375,304.58,5.08,2,1,1
AD28004.wav,यह हम लोग रमजान के बाद मनाते हैं,8,0,8,0.0,1.7643125,272.06,4.53,0,0,0
AD28005.wav,तो एक तरह से इसमें,5,0,5,0.0,1.6135625,185.92,3.1,0,0,0
AD28006.wav,हम लोग जो neighbours हैं उनको कॉल करते हैं and,10,2,8,20.0,3.5916875,167.05,2.78,3,2,1
AD28007.wav,we sit down and हम लोग सेवइयां खाते हैं,9,4,5,44.44,2.8193125,191.54,3.19,1,0,1
AD28008.wav,It's a very good festival,5,5,0,0.0,1.1238125,266.95,4.45,0,0,0
AD28010.wav,Yeah like,2,2,0,0.0,1.086125,110.48,1.84,0,0,0
AD28011.wav,watching series i like watching series but not always पहले मैं देखता हूं कि कौन सी series,17,10,7,41.18,5.5793125,182.82,3.05,2,1,1
AD28012.wav,अच्छी है पहले मैं review लेता हूं market में,9,2,7,22.22,1.9715625,273.89,4.56,4,2,2
AD28013.wav,like last time मैंने देखी थी,6,3,3,50.0,2.8004375,128.55,2.14,1,0,1
AD28015.wav,और,1,0,1,0.0,1.01075,59.36,0.99,0,0,0
AD28016.wav,बस उसको मैंने यूं ही देखा है ऐसे कोई फेवरेट नहीं है,12,0,12,0.0,2.461375,292.52,4.88,0,0,0
AD28017.wav,उसमें basically मैंने जो,4,1,3,25.0,1.2745,188.31,3.14,2,1,1
AD28018.wav,मुन्ना भैया थे उनके character को देखना चाह रहा था कि कैसे उन्होंने perform किया है,16,2,14,12.5,4.006125,239.63,3.99,4,2,2
AD28019.wav,and,1,1,0,0.0,1.06725,56.22,0.94,0,0,0
AD28020.wav,about my hometowm so i belong from varanasi up जैसे सबको पता है up,14,10,4,28.57,5.4944375,152.88,2.55,2,1,1
AD28021.wav,religious place है its religious place for all i mean यहां पर hinduism के लिए भी काफी ज्यादा places हैं,20,11,9,45.0,6.3986875,187.54,3.13,7,3,4
AD28022.wav,buddihism के लिए सारनाथ है,5,1,4,20.0,2.0845625,143.92,2.4,1,0,1
AD28024.wav,and इसके अलावा वहां पर बहुत सारी university वहां पर seven universities है,13,4,9,30.77,4.8350625,161.32,2.69,5,2,3
AD28025.wav,like वहां पर iits में iit bhu भी है वहां पर,11,4,7,36.36,2.5744375,256.37,4.27,5,2,3
AD28026.wav,for the medical and for the,6,6,0,0.0,2.404875,149.7,2.49,0,0,0
AD28027.wav,coaching centers,2,2,0,0.0,1.029625,116.55,1.94,0,0,0
AD28028.wav,for the preparation of neet and IITs,7,7,0,0.0,2.386,176.03,2.93,0,0,0
AD28030.wav,जो places हो आप visit करें like वहां पर ghaats बहुत अच्छे अच्छे हैं एक असि ground ghaat भी है,20,6,14,30.0,5.758125,208.4,3.47,10,5,5
AD28031.wav,food के बारे में तो basically मैं बिरयानी पसंद करता हूं,11,2,9,18.18,3.5916875,183.76,3.06,3,1,2
AD28032.wav,और,1,0,1,0.0,1.086125,55.24,0.92,0,0,0
AD28033.wav,बिरयानी में भी basically chicken बिरयानी आती है और इसके अलावा तो ऐसा कुछ नहीं है,16,2,14,12.5,4.8915625,196.26,3.27,2,1,1
AD28034.wav,favorite destination for holiday,4,4,0,0.0,2.1599375,111.11,1.85,0,0,0
AD28035.wav,यहां पर मैं like यह कर रहा हूं कि यहां पर काफी greenry है और यहां का जो atmosphere वह काफी अच्छा है,23,3,20,13.04,5.2118125,264.78,4.41,6,3,3
AD28036.wav,pollution free यह है,4,2,2,50.0,2.4425,98.26,1.64,1,0,1
AD28037.wav,और यहां पर काफी सारी places है visit करने के लिए,11,2,9,18.18,2.348375,281.05,4.68,4,2,2
AD28038.wav,please read this line,4,4,0,0.0,0.8789375,273.06,4.55,0,0,0
AD28039.wav,एक छोटे से गाँव में दो friends रहते थे,9,1,8,11.11,2.1599375,250.01,4.17,2,1,1
AD28040.wav,चिंटू और राजू। दोनों ही बहुत मस्ती करते थे और उनकी friendship बिल्कुल चुटकियों की तरह थी,17,1,16,5.88,5.3248125,191.56,3.19,2,1,1
AD28041.wav,चिंटू और राजू ने एक दिन सुना कि उनके पास के जंगल में एक जादुई गुफा है।,17,0,17,0.0,4.0626875,251.07,4.18,0,0,0
AD28042.wav,इसे सुनके दोनों ने सोचा कि ये उनका next adventure spot हो सकता है।,14,3,11,21.43,4.7785,175.79,2.93,2,1,1
AD28043.wav,So चिंटू और राजू ने अपने झोलों में कुछ snacks और पानी pack किया और गुफा की तरफ चल दिये।,20,3,17,15.0,5.3436875,224.56,3.74,5,2,3
AD28044.wav,as they walk through the jungle,6,6,0,0.0,1.48175,242.96,4.05,0,0,0
AD28045.wav,They felt as if someone was watching them,8,8,0,0.0,3.158375,151.98,2.53,0,0,0
AD28046.wav,पर उन्होंने हिम्मत नहीं हारी,5,0,5,0.0,1.2745,235.39,3.92,0,0,0
AD28047.wav,जब वो गुफा तक पहुंच गए,6,0,6,0.0,1.6324375,220.53,3.68,0,0,0
AD28048.wav,उन्हें गुफा से एक अजीब सी आवाज आई,8,0,8,0.0,2.197625,218.42,3.64,0,0,0
AD28049.wav,Welcome चिंटू और राजू!,4,1,3,25.0,1.877375,127.84,2.13,1,0,1
AD28050.wav,मैं हूं गुफा का guardian।,5,0,5,0.0,1.36875,219.18,3.65,0,0,0
AD28051.wav,तुम दोनों को यहां के राज़ पता चलेंगे।,8,0,8,0.0,1.5759375,304.58,5.08,0,0,0
AD28052.wav,चिंटू और राजू ने guardian के दिए गए task complete कर लिए,12,3,9,25.0,4.40175,163.57,2.73,4,2,2
AD28053.wav,और हर एक task के बाद उन्हें गुफा का secret,10,2,8,20.0,2.781625,215.7,3.6,3,2,1
AD28054.wav,थोड़ा और समझ आ गया।,5,0,5,0.0,1.557125,192.66,3.21,0,0,0
AD28055.wav,Slowly and steadily the secret of the cave began to unfold,11,11,0,0.0,4.0061875,164.75,2.75,0,0,0
AD28056.wav,before them,2,2,0,0.0,0.84125,142.64,2.38,0,0,0
AD28057.wav,इस गुफा का राज है,5,0,5,0.0,1.1614375,258.3,4.31,0,0,0
AD28058.wav,साथ निभाना,2,0,2,0.0,0.9354375,128.28,2.14,0,0,0
AD28059.wav,और एक दूसरे की मदद करना!,6,0,6,0.0,1.500625,239.9,4.0,0,0,0
AD28060.wav,ये गुफा उन लोगों के लिए है जो दोस्ती में प्यार में और साथ में,15,0,15,0.0,5.2871875,170.22,2.84,0,0,0
AD28061.wav,साथ रहते हैं।,3,0,3,0.0,0.89775,200.5,3.34,0,0,0
AD28063.wav,और मज़बूत हो गई।,4,0,4,0.0,1.3310625,180.31,3.01,0,0,0
AD28064.wav,तो बच्चों ये थी चिंटू और राजू की अनोखी गुफा की कहानी। दोस्ती और साथ में रहना ही असली ख़ुशी है।,21,0,21,0.0,6.342125,198.67,3.31,0,0,0
AD28065.wav,मिलते हैं,2,0,2,0.0,0.9543125,125.74,2.1,0,0,0
AD28066.wav,अगली कहानी में तब तक अपना ख्याल रखो और दोस्ती को हमेशा समझो! अलविदा!,14,0,14,0.0,4.3640625,192.48,3.21,0,0,0
AD28067.wav,in the heart of a bustling city,7,7,0,0.0,2.725125,154.12,2.57,0,0,0
AD28068.wav,two siblings रहते थे,4,2,2,50.0,1.3875625,172.97,2.88,1,0,1
AD28069.wav,Veer and Diya,3,3,0,0.0,1.2933125,139.18,2.32,0,0,0
AD28070.wav,Veer बड़े भाई,3,1,2,33.33,1.6513125,109.0,1.82,1,0,1
AD28071.wav,known for his curiosity and Diya छोटी बहन,8,6,2,25.0,3.1395625,152.89,2.55,1,0,1
AD28072.wav,admired for her creativity,4,4,0,0.0,1.877375,127.84,2.13,0,0,0
AD28073.wav,एक गर्मी के दिन,4,0,4,0.0,1.1238125,213.56,3.56,0,0,0
AD28074.wav,के दोपहर में while exploring the,6,3,3,50.0,2.1034375,171.15,2.85,1,1,0
AD28075.wav,attic of their old house,5,5,0,0.0,1.8585,161.42,2.69,0,0,0
AD28076.wav,तब उन्हें एक dusty old book मिली,7,3,4,42.86,2.48025,169.34,2.82,2,1,1
AD28077.wav,filled with mysterious symbols and ancient drawings,7,7,0,0.0,3.1960625,131.41,2.19,0,0,0
AD28078.wav,Excited by their discovery they spent hours deciphering the symbols,10,10,0,0.0,4.7785625,125.56,2.09,0,0,0
AD28079.wav,finally translating a passage that,5,5,0,0.0,1.933875,155.13,2.59,0,0,0
AD28080.wav,spoke of,2,2,0,0.0,1.53825,78.01,1.3,0,0,0
AD28081.wav,hidden portal to a magical world,6,6,0,0.0,2.0845625,172.7,2.88,0,0,0
AD28082.wav,सूरज अस्त होने पर वीर और दीया ने इस छुपी गुफा को ढूंढने की एक यात्रा पर निकलने का फैसला किया।,21,0,21,0.0,6.7943125,185.45,3.09,0,0,0
AD28083.wav,After searching high and low उन्हें city के किनारे एक old,11,7,4,36.36,4.533625,145.58,2.43,4,2,2
AD28084.wav,abandoned house,2,2,0,0.0,1.01075,118.72,1.98,0,0,0
AD28085.wav,खोज निकाला।,2,0,2,0.0,0.7846875,152.93,2.55,0,0,0
AD28086.wav,With,1,1,0,0.0,0.502125,119.49,1.99,0,0,0
AD28087.wav,bated breath they explored the old house,7,7,0,0.0,2.8193125,148.97,2.48,0,0,0
AD28088.wav,discovering a hidden passage behind a bookshelf,7,7,0,0.0,3.5163125,119.44,1.99,0,0,0
AD28089.wav,Stepping through the passage they found themselves in a lush magical forest,12,12,0,0.0,4.533625,158.81,2.65,0,0,0
AD28090.wav,Anxiously उन्होंने जंगल के अंदर और गहरा प्रवेश किया,9,1,8,11.11,4.1003125,131.7,2.19,1,0,1
AD28091.wav,जहां उन्होंने कल्प-वृक्षों और जादूई दृश्यों का सामना किया।,9,0,9,0.0,4.0438125,133.54,2.23,0,0,0
